batch_size,lrate,neurons,objective,elapsed_sec
8,0.102077445624412,197,-0.016016104817391,8328.1257121563
5,0.212001954930893,72,-0.016067777294666,4490.8150498867
10,0.348690544879732,10,-0.01622313214466,4589.87842440605
10,0.372568902741775,19,-0.016227365005761,2300.22851276398
7,0.421838078271219,19,-0.0162853742484,3400.50255274773
10,0.100974092732442,124,-0.016392095945776,2586.07309651375
8,0.199099067843804,196,-0.016422396339476,8834.22028136253
6,0.391901059680673,74,-0.016439904179424,4407.10458159447
9,0.144451710991764,198,-0.016569324489683,8212.03486442566
6,0.179552975464446,196,-0.016595047712326,10105.6803257465
10,0.997855671318405,21,-0.016663856804371,14376.1561529636
8,0.36744139504083,197,-0.016836980730295,9436.76923274994
10,0.479929897496318,14,-0.016936359927058,2343.8468747139
4,0.23963626563748,55,-0.016990931890905,5600.92387795448
9,0.26871437308042,19,-0.016993849910796,3394.11777448654
6,0.255710834075184,75,-0.017038864642382,4507.08674740791
4,0.218588062370532,140,-0.017066954262555,5879.95329284668
4,0.555018631799463,14,-0.01721615921706,5117.98676800728
10,0.992747076738408,31,-0.017332524061203,15344.2085888386
6,0.178361586816563,71,-0.017386797070503,4415.34197115898
3,0.25700673509706,13,-0.01765133375302,7350.92755079269
4,0.366802637929241,29,-0.017658540606499,5293.33173251152
7,0.981010959469801,17,-0.017941384203732,3322.2348651886
3,0.765687079107058,48,-0.018164320616052,7620.96206092834
5,0.525109837828377,97,-0.018178609199822,4612.22232198715
4,0.099111468443137,197,-0.018412200734019,10630.4954288006
3,0.066904191644982,195,-0.01847994029522,13048.4155962467
3,0.771236831663555,16,-0.018498847959563,7449.46383190155
1,0.573181893796935,92,-0.018594415392727,20380.7886273861
4,0.216655699071382,84,-0.018658521771431,5604.04257726669
8,0.569660128622935,30,-0.018660579994321,3286.82034111023
2,0.527341408389828,12,-0.018741697631776,10250.2771837711
8,0.928878432480387,52,-0.01889873072505,3268.406011343
10,0.54705937719633,34,-0.018956273794174,2389.77795219421
1,0.247928381054524,25,-0.019030683161691,19425.608310461
10,0.523781386501869,18,-0.01913583278656,2349.41966986656
10,0.994091667846759,41,-0.01919084135443,15548.6790018082
3,0.762469855188278,90,-0.019341180101037,7900.91072154045
6,0.083777960924407,199,-0.019350213184953,8547.71057605743
4,0.22577552460254,151,-0.019417420774698,6216.71724295616
8,0.838094473687669,50,-0.019534766674042,3317.95153546333
7,0.41893820857332,115,-0.019756450504065,3552.68999624252
6,0.942309525750228,28,-0.019845714606345,4336.91434884071
3,0.650988058268738,29,-0.019905964005739,7241.70861625671
9,0.526256083551451,29,-0.019921634998173,3272.79573369026
8,0.651312379569078,49,-0.020071126893163,3289.84456562996
2,0.105821430519378,195,-0.020107420440763,16908.9824123383
6,0.614137126261917,100,-0.02021670807153,4511.65619802475
8,0.175592953582157,181,-0.020254845544696,3980.51244330406
4,0.512317385038831,19,-0.020446601137519,5289.15702271461
9,0.595823141067224,17,-0.020530494209379,3212.93015170097
3,0.84831786497304,14,-0.020659412723035,7204.09325551987
4,0.692350170566701,42,-0.020778217166662,5554.54530334473
1,0.571123071860156,11,-0.021095515601337,19580.4011163712
10,0.991785637741834,45,-0.021100903861225,15528.8595504761
3,0.843159488440286,62,-0.021157040819526,7470.30193591118
10,0.166373345184185,196,-0.021334386430681,7875.05423641205
10,0.2115972716938,184,-0.021380449645221,5199.17753887177
9,0.128797743636597,199,-0.021430381573737,7238.51242995262
4,0.995766220458421,34,-0.021445825695992,20041.0605125427
5,0.225112698869308,143,-0.021564605878666,4779.61977171898
3,0.450457185321082,29,-0.021875968109816,7478.8642821312
2,0.903775207600804,23,-0.023005151934922,10412.0344769955
10,0.174571117483178,198,-0.02301518805325,7189.57898378372
4,0.477655473072323,62,-0.023301498964429,5584.72979950905
1,0.642342296574807,23,-0.023443569522351,19636.338808775
9,0.592826675183242,33,-0.023688069079071,3412.02294325829
8,0.421606200897347,197,-0.024265126138926,3995.26571965218
4,0.515949347817216,134,-0.024858856573701,5739.75058722496
10,0.323097258740754,68,-0.026291725225747,2344.32132411003
9,0.162009206262566,197,-0.026701540872455,8421.79018354416
10,0.479518545488287,182,-0.027048328891397,2821.54848575592
10,0.575270601858919,175,-0.027268941514194,2757.4662976265
9,0.444554466047331,144,-0.027355673816055,3699.79398536682
6,0.365366508724201,196,-0.027444740012288,10299.7138905525
4,0.14560368229523,184,-0.027485455945134,8508.67464995384
7,0.509551641076271,101,-0.027528895437718,3654.32943582535
9,0.164483888529587,195,-0.027624958846718,9603.93068981171
2,0.332547325845083,101,-0.02770344093442,11032.3073172569
10,0.05205836824191,199,-0.027780544012785,8827.763204813
4,0.822176752282806,169,-0.027825953066349,6110.97101950645
2,0.363057943406328,84,-0.027867281995714,10894.3412997723
10,0.857954860919569,22,-0.027904592454434,2394.50359320641
3,0.635244216562214,85,-0.027952098380774,7434.43826413155
3,0.333938479986429,199,-0.028024269547314,12590.7766644955
2,0.460893889268608,24,-0.028338018618524,10097.1278460026
9,0.280393906349782,177,-0.028429647535086,3960.16700911522
3,0.460414938797283,50,-0.029003953933716,7594.0576608181
2,0.75536905692756,29,-0.029202274605632,10545.6400358677
8,0.458535989372454,50,-0.029209443181753,3428.15252065659
10,0.985757200951378,92,-0.029330162331462,20790.4315767288
3,0.889109529655268,195,-0.029353351611644,20022.2638514042
9,0.170184491577425,197,-0.029592385515571,8428.216599226
8,0.375934384926141,198,-0.029711888357997,8511.82643032074
1,0.167394779957799,155,-0.029920719377697,21260.5767531395
3,0.193236853700898,198,-0.03013069992885,13214.2905666828
2,0.594355812314817,110,-0.030219754576683,10887.2266407013
3,0.167081212115739,185,-0.030397385265678,11278.3976767063
9,0.140139846545372,78,-0.030400928668678,3444.17301893234
7,0.218223385418043,88,-0.030409426055849,3523.49400067329
4,0.116931382567709,195,-0.030634035170078,6451.40343403816
1,0.937892619235747,36,-0.030719080287963,20293.1885557175
2,0.172248652249821,199,-0.031092727929354,16050.5358986855
2,0.313735399040269,189,-0.031207076273859,12274.9906411171
9,0.464018312725934,97,-0.031406981311739,3534.18302774429
2,0.628751756318709,124,-0.031635668501258,11353.5914745331
3,0.389636509743304,196,-0.031685065571219,8472.8226082325
4,0.383272047033726,198,-0.031757272034884,10675.6637537479
9,0.135799472846754,194,-0.031810448877514,4064.85264182091
6,0.379887011421351,199,-0.031857100129128,9206.9583542347
6,0.140331673003954,111,-0.031863692216575,4631.05453157425
4,0.221928337313748,195,-0.031981569156051,11769.4359357357
2,0.262010689826839,77,-0.031996510736644,10651.236905098
8,0.391488906356571,70,-0.032057924196124,3527.62526583672
9,0.239060185693322,197,-0.03215137058869,8454.63647580147
6,0.447079020387287,188,-0.032157136499882,5230.28941202164
9,0.770108900597312,195,-0.032278458587825,11092.1720333099
6,0.115077726947384,198,-0.032347911968827,10379.9923715591
5,0.271740289998292,170,-0.032368233427405,4978.89620947838
2,0.986230628416489,63,-0.03383229970932,10411.6398465633
4,0.166021802306622,195,-0.034547087177634,12171.1490459442
6,0.994865310520497,71,-0.034577124938369,18050.5057046413
3,0.319532622794102,199,-0.034654907230288,12501.0162131786
10,0.294012222907511,199,-0.035156598314643,6190.44472742081
5,0.232073327066671,196,-0.035206390544772,9958.95109653473
9,0.194987173977528,197,-0.035367837361992,8552.19066309929
7,0.335403107406545,107,-0.035941534675658,3454.14956903458
3,0.227634946655316,195,-0.036749168299139,13965.2092585564
9,0.550326152845576,84,-0.039623138867319,3494.53823637962
8,0.37494581208184,199,-0.040402719378471,7405.05217385292
6,0.324584831488958,199,-0.040894294157624,8593.26504230499
10,0.568199865948177,122,-0.041253281757236,2525.9753074646
5,0.323367966873091,197,-0.043775065802038,10105.4985058308
3,0.773856898398519,199,-0.044086715206504,12029.3778140545
10,0.298122238905011,90,-0.04409153945744,2444.8980948925
5,0.524807542038575,104,-0.044664004817605,4717.02908015251
7,0.53488507586403,158,-0.045473480783403,3634.3491590023
5,0.334916474075232,153,-0.045762901194394,4837.02090501785
8,0.332365040278774,186,-0.047088884562254,3950.87904310226
7,0.247754290892609,196,-0.047733273729682,8613.72526454926
3,0.66631563514397,68,-0.049953028187156,7649.74994564056
9,0.373753957095675,177,-0.051145211793482,3894.32671022415
4,0.657558494842541,134,-0.051363590359688,5890.18095850945
5,0.348085658932605,197,-0.051636944524944,10334.7526295185
2,0.439183236078826,199,-0.05254864320159,15930.831025362
4,0.253248110969242,100,-0.052639737725258,5503.97250175476
5,0.897676793357944,38,-0.054481571540237,4516.60893392563
10,0.992877045903239,57,-0.054832719266415,15709.2048215866
9,0.479800548132096,91,-0.054991163872182,3494.22761130333
5,0.53289402976637,90,-0.056021553464234,4646.45795512199
7,0.865573070545327,67,-0.057626582123339,3454.4442255497
9,0.609997816214836,199,-0.060067810118198,7049.43751478195
6,0.365487565712327,198,-0.060815552249551,9493.84791350365
3,0.110597783014934,197,-0.062207490392029,13794.6175246239
7,0.536124524539403,163,-0.062854230031371,3803.47602581978
5,0.115667670893123,193,-0.064404975622892,5199.02510452271
9,0.333255220002952,196,-0.064846906810999,8983.12601947784
10,0.318366247940088,199,-0.065475689247251,6180.24148058891
5,0.659173243877947,27,-0.066321767866612,4266.10065937042
2,0.550136723656507,69,-0.070301885530353,10481.1922945976
10,0.545828775439944,199,-0.071616120636463,6060.59124302864
6,0.680344689461314,26,-0.072259806469083,4195.46656441689
